T(h:m:s),FT(h:m:s),T(Sec),T(ms),UF(Hz),Sats,Date,Time,Lat,Lon,Alt(Ft),Alt(M),GndSpd(M/S),Head(Deg),PDOP,intT(C),intT(F),extT(C),extT(F),msTemp(C),msTemp(F),msPress(PSI),msPress(ATM),msAlt(ft),msAlt(M),VertVel(Ft/S),VertVel(M/S),mag x,mag y,mag z,accel x,accel y,accel z,gyro x,gyro y,gyro z,orien yaw,orien pitch,orien roll,xbee message,Si humidity (%),Si Temperature (C)3.6.15.1
1:32:16,0:40:23,5536.9,5536943,1.0,28,4/8/2024,13:58:58,40.904556,-83.742004,48543.86,14796.17,28.304,83.99,95,10.33,50.60,-273.15,-459.67,7.08,44.74,1.82,0.12,48329.49,14730.83,21.55,6.57,22.38,-10.69,-46.19,1.88,1.23,11.16,-0.01,-0.16,-1.57,262.50,-9.19,-5.06,,2.63,-42.00
1:32:17,0:40:24,5538.0,5537981,1.0,28,4/8/2024,13:58:59,40.904583,-83.741669,48564.34,14802.41,29.286,83.95,95,10.31,50.55,-273.15,-459.67,7.07,44.73,1.82,0.12,48351.07,14737.41,20.79,6.34,-1.75,-12.75,-49.75,0.23,-1.37,9.96,0.02,-0.11,-0.64,197.00,3.69,9.06,,2.61,-42.06
1:32:19,0:40:26,5539.0,5539018,1.0,28,4/8/2024,13:59:0,40.904610,-83.741325,48586.84,14809.27,28.472,84.00,95,10.31,50.55,-273.15,-459.67,7.06,44.71,1.82,0.12,48375.99,14745.00,24.03,7.33,-22.00,11.00,-44.50,0.12,-1.68,9.67,-0.17,-0.70,3.03,76.06,10.69,5.31,,2.59,-42.10
1:32:20,0:40:27,5540.0,5540038,1.0,28,4/8/2024,13:59:1,40.904648,-83.740982,48610.18,14816.38,29.998,80.06,95,10.29,50.51,-273.15,-459.67,7.04,44.67,1.82,0.12,48395.95,14751.08,19.57,5.96,-39.00,-10.25,-35.25,5.90,-1.33,9.24,-1.15,-0.49,-7.90,143.00,-9.69,30.50,,2.59,-42.13
1:32:21,0:40:28,5541.1,5541060,1.0,28,4/8/2024,13:59:2,40.904697,-83.740623,48635.01,14823.95,31.440,79.16,95,10.29,50.51,-273.15,-459.67,7.02,44.64,1.81,0.12,48419.26,14758.19,22.81,6.95,22.00,-8.56,-47.06,-1.77,5.01,10.84,-0.02,-0.43,0.70,280.06,-17.19,-2.25,,2.59,-42.14
1:32:22,0:40:29,5542.1,5542080,1.0,28,4/8/2024,13:59:3,40.904747,-83.740250,48662.32,14832.28,31.788,81.85,95,10.26,50.47,-273.15,-459.67,7.01,44.62,1.81,0.12,48452.61,14768.35,32.69,9.97,-5.00,1.50,-51.69,4.01,-2.60,8.88,-0.75,0.95,-6.60,114.25,11.31,-15.50,,2.59,-42.17
1:32:23,0:40:30,5543.1,5543101,1.0,28,4/8/2024,13:59:4,40.904774,-83.739876,48691.25,14841.09,32.422,87.13,95,10.26,50.47,-273.15,-459.67,7.00,44.60,1.81,0.12,48480.99,14777.01,27.80,8.47,-10.88,8.06,-50.69,2.31,1.13,9.60,0.17,0.11,1.03,30.25,-7.88,-1.81,,2.57,-42.21
1:32:24,0:40:31,5544.1,5544102,1.0,28,4/8/2024,13:59:5,40.904797,-83.739487,48721.07,14850.18,32.283,84.58,95,10.22,50.39,-273.15,-459.67,6.98,44.56,1.80,0.12,48519.46,14788.73,38.43,11.71,-29.25,-19.56,-39.00,5.84,-3.55,8.15,-0.54,-0.37,-6.93,174.12,-14.12,23.69,,2.56,-42.32
1:32:25,0:40:32,5545.1,5545105,1.0,28,4/8/2024,13:59:6,40.904831,-83.739090,48746.40,14857.90,35.097,82.83,95,10.19,50.35,-273.15,-459.67,6.97,44.55,1.80,0.12,48539.56,14794.86,20.04,6.11,1.88,-35.00,-39.88,2.52,1.47,6.80,1.16,-0.09,7.38,203.50,-25.44,29.00,,2.52,-42.38
1:32:26,0:40:33,5546.1,5546106,1.0,28,4/8/2024,13:59:7,40.904869,-83.738678,48767.68,14864.39,35.517,84.09,95,10.22,50.39,-273.15,-459.67,6.96,44.53,1.80,0.12,48552.97,14798.95,13.40,4.08,8.69,-2.00,-51.00,-4.58,0.93,9.16,0.09,-1.24,-0.91,327.81,-22.25,4.44,,2.53,-42.41
1:32:27,0:40:34,5547.1,5547108,1.0,28,4/8/2024,13:59:8,40.904888,-83.738266,48787.39,14870.40,34.002,88.64,95,10.19,50.35,-273.15,-459.67,6.94,44.49,1.80,0.12,48573.10,14805.08,20.09,6.12,-16.38,-22.69,-45.06,1.06,-1.15,9.93,-0.21,-0.10,-1.81,90.38,-27.81,-5.38,,2.51,-42.45
1:32:28,0:40:35,5548.1,5548108,1.0,28,4/8/2024,13:59:9,40.904892,-83.737885,48805.98,14876.06,30.934,90.33,95,10.15,50.27,-273.15,-459.67,6.93,44.47,1.80,0.12,48598.29,14812.76,25.19,7.68,-23.69,-18.88,-42.88,2.73,-0.37,9.74,-0.30,-0.57,1.77,110.00,-13.75,9.00,,2.50,-42.53
1:32:29,0:40:36,5549.1,5549108,1.0,28,4/8/2024,13:59:10,40.904900,-83.737518,48823.09,14881.28,30.633,87.27,95,10.17,50.31,-273.15,-459.67,6.92,44.46,1.80,0.12,48620.14,14819.42,21.83,6.65,-17.06,-28.56,-41.25,2.04,-2.58,8.71,-0.61,-0.16,-6.94,213.69,-20.12,14.62,,2.50,-42.47
1:32:30,0:40:37,5550.1,5550109,1.0,28,4/8/2024,13:59:11,40.904915,-83.737137,48836.52,14885.37,33.041,87.55,95,10.15,50.27,-273.15,-459.67,6.91,44.44,1.80,0.12,48625.19,14820.96,5.05,1.54,27.00,-6.75,-45.56,-2.77,3.52,10.59,0.58,-0.89,5.29,309.44,-27.00,-8.31,,2.50,-42.46
1:32:31,0:40:38,5551.1,5551109,1.0,28,4/8/2024,13:59:12,40.904926,-83.736748,48853.01,14890.40,32.519,88.52,95,10.13,50.23,-273.15,-459.67,6.90,44.42,1.79,0.12,48643.71,14826.60,18.52,5.64,-9.69,14.50,-47.75,5.16,-2.69,11.33,-0.23,-0.40,-2.63,358.31,-4.44,12.62,,2.51,-42.43
1:32:32,0:40:39,5552.1,5552111,1.0,28,4/8/2024,13:59:13,40.904934,-83.736374,48871.36,14895.99,30.572,89.47,95,10.10,50.18,-273.15,-459.67,6.88,44.38,1.79,0.12,48662.24,14832.25,18.49,5.64,-8.69,-31.38,-42.38,-1.06,4.43,12.06,-1.46,0.49,1.66,131.31,-19.69,-2.75,,2.50,-42.51
1:32:33,0:40:40,5553.1,5553113,1.0,28,4/8/2024,13:59:14,40.904949,-83.736023,48891.44,14902.11,28.357,83.85,95,10.10,50.18,-273.15,-459.67,6.87,44.37,1.79,0.12,48674.04,14835.85,11.77,3.59,15.88,22.25,-43.00,-2.88,1.12,10.19,0.13,1.25,3.56,334.75,5.81,-18.62,,2.46,-42.55
1:32:34,0:40:41,5554.1,5554115,1.0,28,4/8/2024,13:59:15,40.904987,-83.735680,48909.92,14907.74,30.367,79.70,95,10.08,50.14,-273.15,-459.67,6.86,44.35,1.79,0.12,48695.98,14842.54,21.92,6.68,32.69,12.50,-38.56,0.18,1.68,7.70,0.23,0.34,-1.53,313.62,-1.88,-29.56,,2.47,-42.57
1:32:35,0:40:42,5555.1,5555115,1.0,28,4/8/2024,13:59:16,40.905037,-83.735329,48929.99,14913.86,30.494,80.23,95,10.13,50.23,-273.15,-459.67,6.84,44.31,1.79,0.12,48716.25,14848.71,20.27,6.18,8.50,9.25,-49.75,0.90,-0.87,11.50,-0.61,-0.51,-9.45,320.25,0.12,8.38,,2.48,-42.55
1:32:36,0:40:43,5556.1,5556119,1.0,28,4/8/2024,13:59:17,40.905071,-83.734978,48950.44,14920.09,28.279,84.14,95,10.08,50.14,-273.15,-459.67,6.83,44.29,1.79,0.12,48738.23,14855.41,21.87,6.67,-3.00,-21.06,-48.88,2.69,1.49,9.12,-0.16,-0.03,2.77,104.94,-17.12,-12.00,,2.46,-42.61
1:32:37,0:40:44,5557.1,5557122,1.0,28,4/8/2024,13:59:18,40.905094,-83.734657,48970.01,14926.06,26.629,86.19,95,10.03,50.06,-273.15,-459.67,6.82,44.28,1.78,0.12,48761.93,14862.63,23.65,7.21,-19.75,9.06,-46.50,1.29,-2.91,10.00,-0.15,-0.29,4.86,60.88,5.00,1.62,,2.43,-42.72
1:32:38,0:40:45,5558.1,5558123,1.0,28,4/8/2024,13:59:19,40.905117,-83.734337,48990.49,14932.30,27.918,83.34,95,10.01,50.02,-273.15,-459.67,6.81,44.26,1.78,0.12,48777.18,14867.28,15.23,4.64,16.00,-35.56,-37.69,-0.60,2.70,9.76,0.33,0.07,1.16,245.31,-37.00,4.88,,2.43,-42.75
1:32:39,0:40:46,5559.1,5559124,1.0,28,4/8/2024,13:59:20,40.905159,-83.733986,49007.71,14937.55,31.254,79.32,95,10.03,50.06,-273.15,-459.67,6.79,44.22,1.78,0.12,48799.22,14874.00,22.02,6.71,33.56,-9.25,-41.25,-1.00,0.34,9.83,-0.35,-0.50,-2.24,309.19,-20.69,-21.62,,2.43,-42.71
1:32:40,0:40:47,5560.1,5560125,1.0,28,4/8/2024,13:59:21,40.905209,-83.733620,49024.47,14942.66,32.283,79.88,95,10.01,50.02,-273.15,-459.67,6.78,44.20,1.78,0.12,48812.80,14878.14,13.56,4.13,-15.56,5.56,-49.88,0.30,0.88,11.78,0.84,-0.29,-0.46,82.38,-3.69,-2.44,,2.41,-42.74
1:32:41,0:40:48,5561.1,5561125,1.0,28,4/8/2024,13:59:22,40.905251,-83.733253,49044.27,14948.69,30.092,84.24,95,9.99,49.98,-273.15,-459.67,6.77,44.19,1.78,0.12,48831.48,14883.83,18.68,5.69,-17.38,-9.19,-48.75,2.10,0.85,10.04,-0.14,0.02,-0.22,74.50,-17.81,0.50,,2.40,-42.88
1:32:42,0:40:49,5562.1,5562125,1.0,28,4/8/2024,13:59:23,40.905273,-83.732903,49067.11,14955.66,29.628,86.54,95,9.97,49.94,-273.15,-459.67,6.76,44.17,1.78,0.12,48862.09,14893.17,30.58,9.32,-22.56,10.50,-46.38,0.82,-2.43,11.14,-0.95,-0.13,-1.22,89.50,12.56,4.38,,2.37,-42.94
1:32:43,0:40:50,5563.1,5563128,1.0,27,4/8/2024,13:59:24,40.905300,-83.732536,49091.96,14963.23,32.103,82.70,98,9.97,49.94,-273.15,-459.67,6.75,44.15,1.77,0.12,48884.22,14899.91,22.09,6.73,32.50,-15.06,-41.00,-1.32,1.72,9.66,0.30,0.15,1.70,287.25,-28.12,-16.38,,2.37,-42.94
1:32:44,0:40:51,5564.2,5564169,1.0,28,4/8/2024,13:59:25,40.905334,-83.732155,49118.19,14971.22,33.733,83.17,95,9.94,49.90,-273.15,-459.67,6.73,44.11,1.77,0.12,48916.62,14909.79,31.12,9.48,14.69,-10.75,-48.56,4.39,0.87,11.65,-0.68,-0.55,-3.70,283.31,-9.62,2.69,,2.37,-42.97
1:32:45,0:40:52,5565.2,5565169,1.0,28,4/8/2024,13:59:26,40.905369,-83.731758,49144.58,14979.27,33.116,84.59,95,9.94,49.90,-273.15,-459.67,6.71,44.08,1.77,0.12,48935.39,14915.51,18.78,5.72,-25.50,7.38,-45.06,-1.77,-4.29,11.82,-2.12,0.59,-5.50,50.81,-21.62,13.00,,2.36,-43.02
1:32:46,0:40:53,5566.2,5566171,1.0,28,4/8/2024,13:59:27,40.905380,-83.731369,49171.81,14987.57,32.545,89.96,95,9.92,49.86,-273.15,-459.67,6.70,44.06,1.77,0.12,48971.29,14926.45,35.82,10.92,-9.06,-9.69,-50.50,4.52,-1.29,12.37,-0.79,-0.78,-0.63,150.88,12.06,1.31,,2.33,-43.13
1:32:47,0:40:54,5567.2,5567174,1.0,28,4/8/2024,13:59:28,40.905376,-83.730980,49196.88,14995.21,32.825,92.12,95,9.92,49.86,-273.15,-459.67,6.69,44.04,1.76,0.12,49000.39,14935.32,29.01,8.84,16.06,4.56,-50.56,-0.90,-4.08,6.54,-0.24,0.56,3.55,345.81,-17.06,-7.50,,2.32,-43.17
1:32:48,0:40:55,5568.2,5568178,1.0,28,4/8/2024,13:59:29,40.905365,-83.730591,49215.93,15001.01,33.213,91.87,95,9.90,49.81,-273.15,-459.67,6.67,44.01,1.76,0.12,49014.10,14939.50,13.66,4.16,3.00,11.25,-49.88,-0.46,-2.13,9.06,-0.06,-0.68,1.49,357.25,-9.12,-0.75,,2.31,-43.19
1:32:49,0:40:56,5569.2,5569178,1.0,28,4/8/2024,13:59:30,40.905346,-83.730209,49231.37,15005.72,31.526,95.63,95,9.87,49.77,-273.15,-459.67,6.65,43.97,1.76,0.12,49027.82,14943.68,13.72,4.18,-29.19,4.06,-44.25,-2.31,-2.69,8.82,-1.78,0.00,-8.93,98.81,-12.50,4.44,,2.31,-43.14
1:32:50,0:40:57,5570.2,5570179,1.0,28,4/8/2024,13:59:31,40.905323,-83.729843,49245.89,15010.15,30.269,94.54,95,9.94,49.90,-273.15,-459.67,6.64,43.95,1.76,0.12,49043.27,14948.39,15.43,4.70,-25.69,-13.00,-44.25,2.30,-4.95,10.68,-0.06,-0.16,2.30,121.00,-1.00,13.00,,2.31,-43.17
1:32:51,0:40:58,5571.2,5571182,1.0,28,4/8/2024,13:59:32,40.905304,-83.729492,49264.83,15015.92,30.200,93.69,95,9.85,49.73,-273.15,-459.67,6.63,43.93,1.76,0.12,49060.44,14953.62,17.12,5.22,22.25,9.06,-47.19,-4.14,3.03,11.08,-0.29,0.00,5.45,323.38,-11.81,-16.38,,2.30,-43.19
1:32:52,0:40:59,5572.2,5572183,1.0,28,4/8/2024,13:59:33,40.905285,-83.729118,49284.88,15022.03,32.462,93.87,95,9.85,49.73,-273.15,-459.67,6.62,43.92,1.76,0.12,49084.50,14960.96,24.04,7.33,-1.56,-15.06,-50.50,1.47,0.82,12.15,-0.56,0.32,-4.25,241.38,-6.56,18.00,,2.30,-43.24
1:32:53,0:41:00,5573.2,5573184,1.0,28,4/8/2024,13:59:34,40.905254,-83.728752,49304.06,15027.88,30.830,97.77,95,9.85,49.73,-273.15,-459.67,6.60,43.88,1.75,0.12,49106.88,14967.78,22.35,6.81,-11.25,14.25,-47.38,-0.44,-2.03,10.72,-0.58,-0.06,3.06,336.62,-5.81,21.31,,2.28,-43.27
